pov,EMPSTAT,EDUC,BLACK,SEX,HCOVANY,VETSTAT,FTOTINC,AGE
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,102000,71
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,100000,50
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,38000,40
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,48600,31
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,50000,70
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,50000,37
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,123300,66
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,99600,83
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,56100,77
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,38500,28
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,42000,76
0,Employed,4+ years of college,0,Male,No health insurance coverage,Not a veteran,39300,58
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,15100,70
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,30000,63
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,22900,56
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,29000,42
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,48000,49
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,79240,29
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,173500,47
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,128600,64
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,120000,50
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,33000,49
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,60600,37
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,77600,77
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,57400,74
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,108700,30
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,82640,63
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,393000,78
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,81200,27
0,Employed,4+ years of college,1,Female,With health insurance coverage,Veteran,76000,59
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,80000,33
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,154000,53
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,110000,45
0,Employed,4+ years of college,0,Male,No health insurance coverage,Not a veteran,27000,54
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,52000,46
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,42000,35
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,123000,35
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,41060,62
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,32900,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,60400,37
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,19070,57
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,46100,79
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,126000,74
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,50000,47
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,22500,70
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,135000,78
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,49000,79
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,38100,77
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,192000,36
0,Employed,Less than high school,0,Male,With health insurance coverage,Not a veteran,13800,67
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,140000,55
0,Employed,High school,0,Male,With health insurance coverage,Veteran,43200,24
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,32700,79
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,84600,60
0,Employed,High school,0,Female,With health insurance coverage,Veteran,56600,51
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,201800,37
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,32000,91
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,61200,56
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,250000,39
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,79100,37
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,114000,36
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,40000,62
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,68700,75
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,63800,47
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,35900,64
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,31000,66
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,17200,24
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,66610,67
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,50000,58
0,Employed,4+ years of college,0,Male,No health insurance coverage,Not a veteran,27000,53
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,47200,75
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,37100,82
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,24600,55
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,217000,54
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,490000,40
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,58650,72
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,59200,76
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,69000,70
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,27500,48
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,240000,75
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,105000,61
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,57000,57
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,16700,77
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,50000,52
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,45000,38
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,84000,40
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,101800,67
0,Employed,Some high school,0,Female,With health insurance coverage,Not a veteran,31700,64
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,58620,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,171860,53
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,125400,79
0,Not in labor force,Less than high school,0,Female,With health insurance coverage,Not a veteran,30500,68
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,35000,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,55000,32
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,101000,86
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,67600,57
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,22800,44
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,130000,44
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,29000,75
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,35000,53
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,58300,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,87000,58
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,77800,74
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,60200,68
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,70800,73
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,52900,68
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,107300,67
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,149000,52
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,50000,72
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,75000,40
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,31700,72
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,30200,61
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,78000,48
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,53000,69
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,62800,51
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,23700,24
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,98000,64
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,131800,33
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,60000,68
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,98600,66
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,79100,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,95100,52
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,127400,55
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,32000,83
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,25400,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,47000,45
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,27900,73
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,32800,51
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,95500,75
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,97500,79
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,55170,42
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,65000,52
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,280000,56
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,217000,45
0,Employed,4+ years of college,0,Male,No health insurance coverage,Not a veteran,54000,32
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,52600,82
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,178000,67
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,76000,45
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,149000,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,125000,66
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,40200,66
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,98000,30
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,50200,50
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,59200,70
0,Unemployed,Some college,0,Male,With health insurance coverage,Not a veteran,25900,32
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,743000,61
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,447200,66
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,110000,53
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,49500,60
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,94300,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,20000,54
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,39000,78
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,25000,74
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,115600,65
0,Employed,High school,1,Female,With health insurance coverage,Veteran,57000,38
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,377000,39
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,75100,52
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,42000,58
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,110000,62
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,114000,55
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,15000,26
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,70000,61
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,120300,54
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,262200,52
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,112100,71
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,180000,45
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,48100,36
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,166000,60
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,55240,74
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,47200,73
0,Employed,Some college,0,Male,No health insurance coverage,Not a veteran,104800,30
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,19500,69
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,51300,78
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,55000,66
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,349000,85
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,220500,50
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,26800,25
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,57530,81
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,59200,58
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,31600,89
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,53000,50
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,50000,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,173000,53
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,56400,62
0,Employed,Some high school,0,Female,With health insurance coverage,Not a veteran,65000,79
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,121000,52
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,23500,61
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,179200,54
0,Not in labor force,Some college,1,Male,With health insurance coverage,Not a veteran,39200,73
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,38900,39
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,114800,35
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,50000,23
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,77700,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,132000,45
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,29100,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,210000,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,50000,39
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,30300,65
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,111800,76
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,24000,23
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,76300,42
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,95000,56
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,53000,75
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,58200,79
0,Employed,High school,0,Male,No health insurance coverage,Veteran,52000,29
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,20000,63
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,26200,21
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,62400,85
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,112000,39
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,216210,79
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,66000,51
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,95000,60
0,Not in labor force,Some college,0,Male,With health insurance coverage,Veteran,107000,70
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,38600,58
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,60000,74
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,79130,57
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,57800,70
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,82320,53
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,25350,74
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,267500,63
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,50000,34
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,50010,57
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,45100,73
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,115600,22
0,Employed,High school,0,Female,No health insurance coverage,Not a veteran,23000,61
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,89000,35
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,125020,40
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,80300,58
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,37600,72
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,65600,51
0,Unemployed,Some high school,0,Male,With health insurance coverage,Not a veteran,24400,71
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,19000,25
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,231100,74
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,148800,25
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,48200,64
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,47800,67
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,53000,48
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Not a veteran,21600,59
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,243000,32
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,67600,60
0,Unemployed,High school,0,Male,With health insurance coverage,Not a veteran,28100,30
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,34000,63
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,55000,63
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,89000,61
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,77000,37
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,26300,32
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,20300,55
0,Not in labor force,Some college,1,Female,With health insurance coverage,Not a veteran,109300,70
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,50000,58
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,48000,37
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,27400,59
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,31000,85
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,26700,69
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,39300,69
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,129590,78
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,100000,46
0,Not in labor force,High school,0,Male,No health insurance coverage,Not a veteran,17000,56
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,170200,57
0,Employed,High school,0,Male,With health insurance coverage,Veteran,238200,31
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,839000,45
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,129000,46
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,141000,60
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,48900,85
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,80000,36
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,191200,25
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,73030,48
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,114700,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,50000,77
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,104100,70
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,19200,76
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,66210,72
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,59000,56
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,72800,34
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,27900,88
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,232100,64
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,128200,61
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,85000,63
0,Employed,High school,0,Female,With health insurance coverage,Veteran,30800,82
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,40000,33
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,58000,43
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,158000,66
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,100000,24
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,80600,25
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,66800,66
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,145000,49
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,150000,51
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,67600,43
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,48080,57
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,34000,69
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Veteran,25500,87
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,26500,31
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,102200,35
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,64000,60
0,Employed,High school,0,Male,With health insurance coverage,Veteran,24000,78
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,100000,66
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,40900,68
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,92000,53
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,15000,37
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,79000,34
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,52900,87
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,165200,81
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,152400,29
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,93500,79
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,40000,80
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,22100,55
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,116000,46
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,225000,36
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,153000,20
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,35000,34
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,204000,54
0,Employed,Some college,1,Female,With health insurance coverage,Not a veteran,52100,59
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,107400,55
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,100900,82
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,80000,44
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,64000,31
0,Employed,Some high school,0,Female,With health insurance coverage,Not a veteran,36500,27
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,35000,60
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,158000,43
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,102000,32
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,104000,34
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,20000,65
0,Not in labor force,Some high school,1,Female,With health insurance coverage,Not a veteran,51500,53
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,50000,32
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,17100,26
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,125000,58
0,Unemployed,4+ years of college,0,Male,With health insurance coverage,Veteran,144950,54
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,110000,50
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,177000,68
0,Employed,High school,0,Female,With health insurance coverage,Veteran,38000,59
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,26900,66
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,19400,86
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,109200,57
