BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,57000,75
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,57800,62
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,98900,45
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,171700,78
0,1,Female,Employed,High school,With health insurance coverage,Veteran,24000,58
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,17640,63
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,180000,41
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,160000,53
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,70400,69
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,52500,73
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,230000,52
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,71700,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,45100,85
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,98100,44
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,48300,75
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,13100,70
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,28000,64
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,38500,33
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,150050,60
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,40000,23
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,209500,71
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,40000,50
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,43400,71
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,17500,78
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,33100,63
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,17300,84
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,63000,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,110000,60
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,146000,40
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,203900,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,141000,54
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,59200,58
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,33000,49
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,111000,53
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,75800,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,108900,52
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,109000,60
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,30500,69
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,56000,89
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,55700,63
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,20000,85
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,26100,57
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,33200,69
0,0,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,52000,41
0,0,Male,Unemployed,Some college,With health insurance coverage,Not a veteran,45400,66
0,1,Male,Unemployed,High school,With health insurance coverage,Not a veteran,5900,33
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,30000,71
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,42600,66
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,16400,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,22400,74
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,150500,53
0,1,Male,Not in labor force,High school,With health insurance coverage,Veteran,9200,75
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,38000,48
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,42100,65
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,274200,49
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,103000,74
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,90000,45
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,100800,37
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,39800,62
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,472000,54
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,94700,83
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,102700,39
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,100000,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,67800,80
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,30000,37
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,30980,71
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,67000,27
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,136300,49
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,5370,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,56400,69
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,216700,55
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,72600,74
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Veteran,121820,86
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,70000,56
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,43400,62
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,128000,58
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,9400,65
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,157100,69
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,22200,30
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,46100,73
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,10000,53
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,21600,54
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,135000,28
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,148000,62
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,100000,62
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,113200,46
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,69000,36
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,52440,74
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,42000,28
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,18000,67
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,78000,45
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,95000,35
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,120000,55
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,13000,30
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,72000,61
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,85780,41
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,240000,58
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,17000,28
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,38000,32
0,0,Male,Unemployed,High school,With health insurance coverage,Not a veteran,37400,23
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,225200,78
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,70000,31
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,24000,65
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,19000,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,170400,59
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,42500,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,60000,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,108200,40
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,130000,82
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,180000,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,355000,50
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,5700,49
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,202980,82
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,0,39
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,20400,58
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,125600,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,72000,28
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,41800,51
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,260000,51
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,90000,60
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,56000,53
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,185100,38
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,84000,73
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,34000,32
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,42000,67
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6100,69
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,52900,64
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,278000,59
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,32100,80
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,80000,57
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,12700,79
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,192700,58
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,130000,66
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60000,23
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,263100,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,111950,78
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,99000,52
0,0,Female,Unemployed,Some high school,With health insurance coverage,Not a veteran,32000,59
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,54100,60
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,19700,28
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,80000,35
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,70000,40
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,68000,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,127830,52
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,18100,86
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,56500,73
0,0,Female,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,69050,38
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,30000,54
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,91400,52
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,709000,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,56500,74
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,56
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,120000,52
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,14600,64
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,70000,59
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,236200,61
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,15600,78
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,89000,80
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,230000,43
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,89000,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,38200,59
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,3400,24
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,53000,31
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,131000,47
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,16950,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,20400,86
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,84000,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,51000,64
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,112300,44
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,31400,71
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,-200,70
0,1,Male,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,4600,52
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,58700,46
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60000,50
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Veteran,33700,90
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,97000,30
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,24500,67
0,0,Male,Employed,Less than high school,No health insurance coverage,Not a veteran,105000,41
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,46000,66
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,3000,70
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,57200,71
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,169000,64
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,53600,60
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,56200,67
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,51000,78
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,33010,24
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,20000,45
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,227700,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,46200,53
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,148600,69
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,113900,57
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,85300,27
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12000,83
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,80000,49
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,27000,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,42800,57
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,0,57
0,0,Male,Employed,High school,With health insurance coverage,Veteran,75000,77
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,13000,95
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,65000,61
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6100,57
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,51400,27
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,100000,58
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,42200,73
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,23700,69
