pov,EMPSTAT,EDUC,BLACK,SEX,HCOVANY,VETSTAT,FTOTINC,AGE
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,101000,52
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,65000,32
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,12900,64
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,77000,57
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,653500,55
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,53000,29
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,54000,24
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,107000,59
0,Unemployed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,35000,53
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,0,54
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,284600,34
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,43000,79
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,45300,73
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,127000,53
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,24000,50
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,52600,61
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,30600,55
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,45000,65
1,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,10100,69
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,19400,73
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,48000,60
1,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,11600,66
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,56400,62
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,39500,62
0,Unemployed,High school,0,Male,With health insurance coverage,Not a veteran,14310,27
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,55600,63
1,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,20300,45
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,47000,66
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,53300,95
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,44400,67
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,185000,58
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,28400,58
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,9500,63
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,66200,84
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,55600,82
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,25000,29
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,4000,26
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,72000,43
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,58400,76
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,40000,42
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,44200,43
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,12500,95
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,34900,95
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,85790,80
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,186700,41
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,50000,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,106000,38
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,19000,65
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,110200,65
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,41600,84
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,128000,37
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,37800,29
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,163600,61
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,96000,68
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,79100,53
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,173000,49
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,850,57
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,7700,78
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,9600,73
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,133000,62
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,35700,67
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,125000,44
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,32700,84
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,47500,80
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,24600,20
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,37400,77
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,103000,57
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,142000,78
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,77600,67
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,63600,42
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,87000,36
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,20000,22
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,35200,66
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,230000,54
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,17400,56
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,52000,61
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,499000,48
0,Employed,High school,0,Female,No health insurance coverage,Not a veteran,30000,26
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,82000,42
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,62800,85
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,31800,74
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,24700,72
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,0,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,120700,61
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,124000,70
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,94400,66
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,11900,56
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,72000,38
0,Employed,High school,0,Male,With health insurance coverage,Veteran,170000,75
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,104000,43
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,34800,40
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,200900,63
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,8100,39
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,41700,64
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,60000,45
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,800,65
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Veteran,20000,76
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,85000,52
0,Employed,Some college,0,Female,No health insurance coverage,Not a veteran,120000,81
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,106400,31
1,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,1800,74
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,69800,42
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,49200,75
1,Employed,Some college,0,Male,With health insurance coverage,Veteran,13000,61
0,Employed,High school,0,Male,With health insurance coverage,Veteran,74600,70
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,89000,39
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,31800,77
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,1018000,63
0,Unemployed,High school,0,Male,With health insurance coverage,Not a veteran,92600,38
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,65100,31
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,23400,77
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,68000,77
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,45700,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,259200,85
0,Unemployed,High school,1,Female,With health insurance coverage,Not a veteran,16000,24
1,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,12420,28
0,Employed,Some college,0,Male,No health insurance coverage,Veteran,91000,75
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,445000,70
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,32200,66
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,20000,58
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,12000,84
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,128000,71
0,Not in labor force,4+ years of college,1,Male,No health insurance coverage,Not a veteran,240000,60
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,46000,65
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,103000,60
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,56100,61
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,57500,84
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,117800,49
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,67800,39
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,71500,78
0,Employed,Some college,0,Male,No health insurance coverage,Not a veteran,51000,63
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,103200,46
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,14400,74
0,Employed,Some college,0,Male,No health insurance coverage,Not a veteran,19000,29
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,57000,83
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,65000,25
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,60000,67
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,64200,56
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,16800,66
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,36600,80
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,24200,71
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,12000,78
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,49200,60
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,429000,44
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,208670,70
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,36600,79
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,85900,69
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,38000,95
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,806200,62
0,Employed,High school,0,Male,With health insurance coverage,Veteran,559000,75
0,Unemployed,4+ years of college,0,Male,With health insurance coverage,Veteran,19000,71
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,19000,74
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,40000,67
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,10000,69
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,110000,34
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,24000,49
1,Not in labor force,Some college,1,Female,With health insurance coverage,Not a veteran,12300,51
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,165000,62
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,24700,61
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,43000,52
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,9500,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,140000,30
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,48040,63
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,28000,63
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,45000,51
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,33160,29
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,79000,22
0,Not in labor force,High school,1,Male,With health insurance coverage,Not a veteran,22000,71
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,53000,44
0,Employed,High school,0,Female,With health insurance coverage,Veteran,37100,34
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,62700,49
0,Employed,Some high school,1,Male,With health insurance coverage,Not a veteran,19500,33
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,58400,67
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,2500,70
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,349000,55
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,123200,65
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,2780,68
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,36000,75
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,111950,80
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,68500,69
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,25900,77
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,105000,43
0,Employed,Some college,1,Female,With health insurance coverage,Not a veteran,98400,48
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,185000,51
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,79000,76
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,24300,76
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,31000,74
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,76200,66
0,Employed,4+ years of college,1,Male,No health insurance coverage,Not a veteran,75000,32
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,60000,48
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,5300,82
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,138800,48
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,55000,50
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,194000,56
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,62000,56
0,Employed,High school,0,Female,With health insurance coverage,Veteran,34000,47
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,125070,32
1,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,7000,78
1,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,8980,56
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,33600,45
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,119100,75
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,63900,68
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,39600,71
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,24000,56
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,30000,67
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,102600,44
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,44300,83
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,9600,70
1,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,12000,61
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,112000,52
1,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,9500,60
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,24000,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,63000,35
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,5000,77
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,26400,67
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,42700,75
0,Employed,Some college,1,Female,With health insurance coverage,Not a veteran,118000,56
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,110300,46
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,10800,64
1,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,0,31
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,49000,75
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,119500,33
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,12000,37
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,31500,35
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,181000,60
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,146000,52
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Veteran,18800,63
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,23000,23
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Not a veteran,56400,84
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,19000,29
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,133600,51
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,48000,83
0,Not in labor force,Some college,0,Male,No health insurance coverage,Not a veteran,55100,53
0,Unemployed,Some college,0,Female,With health insurance coverage,Not a veteran,176500,58
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,110800,45
0,Unemployed,High school,1,Female,With health insurance coverage,Not a veteran,119800,73
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,70000,25
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,0,43
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,81500,74
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,262800,71
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,100600,64
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,52400,71
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,50000,42
0,Employed,4+ years of college,0,Female,No health insurance coverage,Not a veteran,19100,29
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,82000,46
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,136000,60
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,90000,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,35000,27
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,70000,53
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,39000,28
0,Not in labor force,Some college,1,Female,With health insurance coverage,Not a veteran,20000,65
0,Employed,High school,0,Female,With health insurance coverage,Veteran,51000,59
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,160900,43
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,147600,75
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,16000,65
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,30000,23
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,95000,37
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,90000,43
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,65000,74
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,260000,51
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,44900,86
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,65000,62
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,55000,90
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,265000,47
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,28400,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,97800,72
1,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,4200,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,40000,39
1,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,0,82
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,81400,70
1,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,24310,42
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,58300,65
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,53800,76
0,Employed,4+ years of college,0,Male,No health insurance coverage,Not a veteran,55000,26
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,60000,31
1,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,9700,42
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,22000,49
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,28000,58
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,12200,91
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,91000,64
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,107300,56
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,43000,78
0,Unemployed,Some college,0,Male,With health insurance coverage,Not a veteran,16200,71
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,51300,66
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,75600,32
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,65000,26
0,Employed,High school,0,Male,With health insurance coverage,Veteran,100000,58
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,120500,41
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,275000,51
0,Employed,High school,0,Male,With health insurance coverage,Veteran,245300,66
0,Not in labor force,Less than high school,0,Female,With health insurance coverage,Veteran,83600,61
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,29180,41
0,Not in labor force,Less than high school,0,Female,With health insurance coverage,Veteran,34200,85
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,24000,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,85000,61
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,111600,53
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,56000,58
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,120500,44
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,25000,95
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,92400,66
