pov,EMPSTAT,EDUC,BLACK,SEX,HCOVANY,VETSTAT,FTOTINC,AGE
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,76000,56
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,61300,66
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,14200,75
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,579000,62
0,Unemployed,High school,0,Male,With health insurance coverage,Not a veteran,29200,64
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,146700,76
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,123400,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,62400,27
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,32200,83
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,72500,67
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,80000,30
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,82000,75
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,62000,84
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,33800,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,108000,58
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,52000,40
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,119090,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,65000,28
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,67800,67
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,24000,51
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,81800,44
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,124000,52
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,52000,61
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,159920,54
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,73200,61
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,150000,48
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,34000,61
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,73800,51
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,37700,62
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,22800,66
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,79700,71
0,Employed,High school,0,Female,With health insurance coverage,Veteran,34600,53
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,58220,59
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,79000,59
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,60000,53
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,65000,31
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,20400,31
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,35800,67
0,Not in labor force,4+ years of college,0,Male,No health insurance coverage,Not a veteran,75500,55
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,60000,32
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,192600,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,48540,38
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,88100,95
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,33600,70
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,60200,58
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,79400,56
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,91260,63
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,51500,36
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,50000,50
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,37700,55
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,75600,69
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,18000,87
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,65500,68
0,Employed,Some college,0,Female,No health insurance coverage,Not a veteran,130000,31
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,85000,75
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,70000,59
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,53200,80
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,22000,66
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,160000,50
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,32700,84
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,90300,71
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,107300,60
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,21800,67
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,33100,76
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,123000,70
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,193150,39
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,26610,71
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,83980,40
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,60000,46
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,127700,59
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,29100,79
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,89000,56
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,127000,67
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,50000,63
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,37000,57
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,100000,30
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,215000,55
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,44400,53
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,90000,29
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,539000,64
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,153000,61
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,104400,50
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,38600,68
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,52000,31
0,Employed,High school,0,Male,No health insurance coverage,Not a veteran,47000,64
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,142000,81
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,260750,67
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Veteran,15400,74
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,36900,62
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,183300,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,24790,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,85000,60
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,98600,65
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,352700,80
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,221000,73
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,82000,51
0,Employed,High school,0,Female,With health insurance coverage,Veteran,76500,42
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,80000,32
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,30000,87
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,178400,39
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,90400,70
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,34200,87
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,16800,73
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,92000,69
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,82600,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,107000,34
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,34000,35
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,78800,33
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,50100,68
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,92200,60
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,90000,52
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,80000,51
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,15000,21
0,Employed,High school,0,Male,With health insurance coverage,Veteran,117000,60
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,172130,36
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,21200,95
0,Employed,High school,0,Male,With health insurance coverage,Veteran,70000,64
0,Employed,Less than high school,0,Male,No health insurance coverage,Not a veteran,130000,38
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,87900,70
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,91410,68
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,18700,63
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,170000,50
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,173000,34
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,23300,82
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,42670,46
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,65000,74
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,47710,69
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,50300,68
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,139000,77
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,36000,85
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,20130,71
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,49000,26
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,13900,82
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,45800,63
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,77500,24
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,22000,74
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,101700,70
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,188000,39
0,Employed,Some college,0,Male,No health insurance coverage,Not a veteran,64500,58
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,74000,64
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,50200,37
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,197000,46
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,69500,76
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,148400,74
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,170600,48
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,72000,53
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,60000,67
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,61200,70
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,145000,59
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,75000,44
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,413500,57
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,52000,60
0,Employed,High school,0,Male,With health insurance coverage,Veteran,120000,61
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,22000,58
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,52400,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,97000,36
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,84300,56
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,145500,29
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,28600,72
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,54800,75
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,74700,41
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,22000,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,351000,79
0,Not in labor force,Some college,1,Female,With health insurance coverage,Not a veteran,41700,71
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,64100,64
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,83000,55
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,60900,67
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,122000,54
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,190000,51
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,36000,78
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,28340,74
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,47800,58
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,489000,83
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,62800,69
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,115300,64
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,85000,55
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,44500,84
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,39600,82
0,Employed,High school,0,Female,With health insurance coverage,Veteran,62800,43
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,28400,63
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,165000,43
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,140000,40
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,20000,24
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Veteran,213200,68
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,48000,64
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,51200,70
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,58000,76
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,220000,67
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,47900,78
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,96000,66
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,91000,31
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,37000,26
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,92300,72
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,56000,57
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,75200,61
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,89300,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,48000,25
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,290000,55
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,53800,28
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,96600,33
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,130040,28
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,60000,57
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,77000,64
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,85000,38
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,170000,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,54000,71
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,162800,49
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,53400,63
0,Not in labor force,High school,1,Male,With health insurance coverage,Veteran,20400,91
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,68000,55
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,570190,60
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,64300,81
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,94000,59
0,Employed,High school,0,Male,With health insurance coverage,Veteran,38100,58
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,64000,54
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,85800,26
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,22400,60
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,98000,51
0,Employed,High school,0,Male,With health insurance coverage,Veteran,60000,57
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,87000,28
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,168000,48
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,110000,24
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,58200,70
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,41200,75
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,19300,86
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,132200,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,90000,67
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,151000,67
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,179900,76
0,Not in labor force,Some college,1,Male,With health insurance coverage,Not a veteran,47400,69
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,117600,59
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,35000,54
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,98800,45
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,53700,74
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,79600,59
0,Employed,Some high school,1,Female,With health insurance coverage,Not a veteran,41000,29
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,74000,46
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,38000,68
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,58200,44
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Not a veteran,88400,67
0,Unemployed,High school,0,Female,With health insurance coverage,Not a veteran,16200,53
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,176000,33
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,35800,76
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,31100,63
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,58000,55
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,22400,27
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,80000,22
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,97500,52
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,54700,54
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,67850,39
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,97020,56
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,25700,89
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,215000,66
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,61000,71
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,35000,27
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,112000,54
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,156600,60
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,83800,57
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,48200,82
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,200000,62
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,21800,31
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,240000,57
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,55000,27
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,67300,71
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,14300,63
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,83100,72
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,220000,60
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,51000,80
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,37800,79
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,16200,64
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,17300,74
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,135000,61
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,29510,73
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,56000,24
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,42400,71
0,Employed,High school,0,Male,With health insurance coverage,Veteran,110600,54
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,51900,29
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,231200,60
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,32900,56
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,20000,72
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,77000,72
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,97500,44
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,96000,54
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,64200,66
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,80080,41
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,38800,79
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,48800,78
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,196000,53
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,232980,53
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,56000,79
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,143300,63
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,94300,71
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,51000,46
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,55600,68
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,60000,55
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,64800,63
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,235000,59
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,54000,27
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,56600,69
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,93300,70
0,Not in labor force,Less than high school,0,Female,With health insurance coverage,Not a veteran,77100,64
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,156000,59
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,34100,24
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,92570,60
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,54000,25
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,73450,48
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,38800,45
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,402000,78
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,121500,28
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,81400,63
0,Unemployed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,174000,54
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,287400,58
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,100000,73
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,58400,32
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,139300,70
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,313000,57
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,79100,71
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,66000,32
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,73000,44
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,202000,47
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,107800,60
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,43500,81
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,18480,81
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,50000,39
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,34900,65
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,56000,61
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,16600,80
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,64100,56
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,29200,79
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,106000,56
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,38400,78
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,38000,32
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,50000,54
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,149000,75
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,97000,50
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,59800,61
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,75000,53
