pov,EMPSTAT,EDUC,BLACK,SEX,HCOVANY,VETSTAT,FTOTINC,AGE
0,Not in labor force,Some college,0,Male,No health insurance coverage,Not a veteran,45000,74
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,21800,36
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,20900,79
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,34000,67
0,Not in labor force,Some college,1,Male,With health insurance coverage,Veteran,19200,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,29700,45
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,250030,49
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,42600,89
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,26210,95
0,Not in labor force,High school,1,Male,With health insurance coverage,Not a veteran,33500,58
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,82600,82
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,62800,70
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,34600,88
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,22000,68
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,19300,38
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,118400,61
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,18000,49
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,114000,58
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,35000,45
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,23500,54
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,40000,37
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,114500,68
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,14400,64
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,173700,86
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,93000,41
0,Not in labor force,High school,1,Female,With health insurance coverage,Veteran,57100,32
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,134400,36
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,66900,30
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,165000,44
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,120000,25
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,35000,65
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,170900,36
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,69000,63
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,36830,63
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,55000,77
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,117000,29
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,76200,49
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,153300,33
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,61300,31
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,90000,42
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,63950,51
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,105100,29
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,90000,69
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,74700,51
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,53000,60
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,51300,49
0,Not in labor force,Some college,0,Male,With health insurance coverage,Veteran,102000,61
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,35000,58
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,55000,75
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,171860,65
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,340000,68
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,68000,71
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Veteran,16000,79
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,29000,27
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,34000,42
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,96300,32
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,55000,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,39000,45
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,78000,42
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,73000,48
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,99200,77
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,133100,71
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,70000,81
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,61600,60
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,75000,75
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,74800,59
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,80000,74
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,17600,79
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,75000,62
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,52900,55
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,92000,64
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,48200,60
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,489000,54
0,Employed,High school,1,Male,With health insurance coverage,Veteran,34000,66
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,26100,57
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,61810,51
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,24100,60
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,15000,89
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,114800,31
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,31000,77
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,59000,81
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,28500,67
0,Employed,High school,1,Female,With health insurance coverage,Veteran,87620,59
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,70400,56
0,Not in labor force,High school,1,Male,With health insurance coverage,Not a veteran,35900,54
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,79700,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,32900,47
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,22000,72
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,16100,69
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,79000,50
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,31200,89
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,166000,52
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,17800,75
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,80600,46
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,243800,67
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,94400,61
0,Employed,4+ years of college,0,Female,No health insurance coverage,Not a veteran,108700,53
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,137500,26
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,72800,25
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,36000,64
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,118000,80
0,Not in labor force,4+ years of college,0,Male,No health insurance coverage,Not a veteran,37200,35
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,32600,49
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,15600,36
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,138200,84
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,58800,47
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,103200,33
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,112000,69
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,60600,54
0,Employed,High school,0,Male,No health insurance coverage,Not a veteran,60000,40
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,26000,25
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,60000,37
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,65600,73
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,201800,63
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,19000,77
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,114000,63
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,71880,42
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,50000,62
0,Employed,High school,0,Male,No health insurance coverage,Not a veteran,100000,68
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,197000,66
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,124000,35
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,31000,66
0,Employed,Some college,1,Female,With health insurance coverage,Not a veteran,52000,51
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,85000,46
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,77000,52
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,288800,58
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,75000,71
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,211300,65
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,62500,73
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,120600,33
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,24000,57
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,29100,49
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,36030,33
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,143000,57
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,82500,57
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,20000,83
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,180000,79
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,28800,50
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,38100,60
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,60000,25
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,29000,62
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,34740,25
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,182000,73
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,64300,49
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,74600,95
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,192310,67
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,30000,73
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,205000,38
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,157100,45
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,78000,68
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,127000,62
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,22000,62
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,80000,79
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,16000,58
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,100000,65
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,203000,23
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,91600,64
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,154800,58
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,83000,68
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,24000,39
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,20000,67
0,Employed,High school,1,Male,With health insurance coverage,Not a veteran,110000,84
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,151800,51
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,21000,60
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,85800,56
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,70000,74
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,25500,44
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,40100,61
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,104000,22
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,195000,58
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,22200,68
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,36400,46
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,194000,65
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,100300,79
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,152000,60
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,28000,40
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,143000,76
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,80000,21
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,211000,63
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,30100,54
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,25760,57
0,Employed,High school,0,Male,With health insurance coverage,Veteran,37100,29
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,43600,38
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,518000,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,60000,33
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,42800,41
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,86200,41
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,56600,37
0,Unemployed,Some college,0,Female,With health insurance coverage,Not a veteran,25600,55
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,42100,38
0,Unemployed,High school,0,Female,With health insurance coverage,Not a veteran,120400,72
0,Not in labor force,4+ years of college,0,Female,No health insurance coverage,Not a veteran,72000,70
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,531900,48
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,48000,84
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,91000,64
0,Not in labor force,Some college,0,Male,No health insurance coverage,Not a veteran,192300,71
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,70000,49
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,25000,65
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,119000,68
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,125000,73
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,80000,54
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,66400,57
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,14000,38
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,182500,38
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,214300,37
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,21600,72
