pov,EMPSTAT,EDUC,BLACK,SEX,HCOVANY,VETSTAT,FTOTINC,AGE
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,27500,72
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,20000,63
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,140000,36
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,98000,60
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,78000,62
0,Unemployed,Some college,0,Male,With health insurance coverage,Not a veteran,44400,63
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,60000,63
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,80000,85
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,128000,58
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,61200,81
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,45900,64
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,22900,71
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,80000,47
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,49400,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,62000,57
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,42020,69
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,102900,51
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,46600,56
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,30000,55
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,30000,66
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,20000,72
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Veteran,51100,75
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,50000,48
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,165000,54
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,150000,41
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,23800,66
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,166700,70
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,40000,60
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,29900,66
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,43500,39
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,76000,49
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,151600,62
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,50000,28
0,Not in labor force,Some college,0,Male,With health insurance coverage,Veteran,55000,78
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,32000,32
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,188600,69
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,82900,28
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,81000,50
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,16500,65
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,68000,38
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,15500,51
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,102000,71
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,100000,34
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,82000,50
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,54900,68
0,Unemployed,Some high school,0,Male,With health insurance coverage,Not a veteran,20100,26
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,76160,28
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,110000,32
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,24000,43
0,Unemployed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,25000,45
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,105000,77
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,44000,74
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,33800,60
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,90040,63
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,67000,68
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,30000,66
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,32400,89
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,182690,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,104000,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,250000,67
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,47450,70
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,84200,75
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,219300,66
0,Unemployed,Some college,0,Male,With health insurance coverage,Not a veteran,40500,65
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,90700,78
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,69700,83
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,27500,67
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,120500,48
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,287300,56
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,96200,28
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,135000,44
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,37800,35
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,59500,68
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,35500,91
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,120000,48
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,32900,88
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,15500,59
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,55000,62
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,35500,63
0,Not in labor force,Some high school,1,Female,With health insurance coverage,Not a veteran,75200,78
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,49300,42
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,24600,67
0,Not in labor force,Some college,1,Male,With health insurance coverage,Not a veteran,46500,61
0,Employed,Some college,0,Male,No health insurance coverage,Not a veteran,57800,41
0,Employed,Some college,0,Male,No health insurance coverage,Veteran,130000,33
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,22700,78
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,111360,52
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,36000,60
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,40720,70
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,14500,95
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,129000,49
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,50000,46
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,120000,68
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,36000,54
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,84000,73
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,138800,33
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,125120,28
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,99000,40
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,45000,45
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,138000,66
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,37300,69
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,37000,33
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,121000,86
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,14640,88
0,Unemployed,High school,0,Female,With health insurance coverage,Not a veteran,64800,69
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,103000,33
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,73700,58
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,115000,44
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,119400,51
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,56000,27
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,93600,78
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,97000,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,138300,40
0,Not in labor force,Some college,1,Male,With health insurance coverage,Not a veteran,92300,47
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,50000,78
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,55800,27
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,495000,60
0,Employed,High school,0,Female,No health insurance coverage,Veteran,80000,50
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,42400,59
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,198550,46
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,139400,28
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,29500,84
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,14000,77
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,28600,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,77000,38
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,175580,52
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,80100,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,1009000,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,90600,58
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,151000,59
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,141300,55
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,45600,48
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,74200,73
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,129300,64
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,60000,47
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,85140,71
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,89600,69
0,Employed,High school,1,Female,With health insurance coverage,Not a veteran,50000,57
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,65710,64
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,70000,28
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,53600,67
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,23300,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,142000,54
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,38000,70
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,39200,60
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,100000,50
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,281000,58
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,75000,42
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,84000,54
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,37980,68
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,50800,47
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,83400,80
0,Not in labor force,Some college,1,Male,With health insurance coverage,Not a veteran,17500,84
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,108000,27
0,Unemployed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,71650,44
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,439000,60
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,79400,70
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,60000,54
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,94300,78
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,23500,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,85000,28
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,18700,89
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,118000,80
0,Unemployed,High school,0,Female,No health insurance coverage,Not a veteran,80000,52
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,26000,95
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,128290,48
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,15500,65
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,111400,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,60000,22
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,100000,68
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,35000,87
0,Employed,High school,0,Female,With health insurance coverage,Veteran,39000,31
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,26410,71
0,Employed,Less than high school,0,Female,With health insurance coverage,Not a veteran,24000,51
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,49100,79
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,31480,71
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,78000,52
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,22500,63
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,70600,62
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Not a veteran,20100,67
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,16900,63
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,180000,24
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,47000,43
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,160050,65
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,101000,65
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,22200,64
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,72000,68
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,72600,67
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,78370,50
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,43160,67
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,141700,54
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Veteran,200000,67
0,Employed,High school,0,Male,No health insurance coverage,Not a veteran,107000,59
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,109000,66
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,81000,70
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,124500,76
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,61900,88
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,31000,83
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,206600,32
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,103200,67
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,128200,31
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,489000,62
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,85000,37
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,87900,58
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,28200,73
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,196000,53
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,17810,52
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,61600,74
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,225200,74
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,354400,83
0,Employed,Some college,0,Female,No health insurance coverage,Not a veteran,52400,39
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,74000,59
0,Employed,Some college,1,Female,No health insurance coverage,Not a veteran,47200,67
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,115000,34
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,154600,33
0,Not in labor force,Some high school,1,Female,With health insurance coverage,Not a veteran,19000,55
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,56600,64
0,Not in labor force,Some college,1,Male,With health insurance coverage,Not a veteran,15000,59
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,36400,67
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Veteran,78600,95
0,Employed,High school,0,Female,With health insurance coverage,Veteran,20000,53
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,71300,78
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,58000,64
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,85100,64
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,32000,77
0,Not in labor force,High school,0,Male,No health insurance coverage,Not a veteran,67700,53
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,78600,23
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,76400,74
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,51300,90
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,201000,47
0,Employed,High school,0,Female,With health insurance coverage,Veteran,90000,56
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,60000,73
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,74900,28
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,60000,29
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,141500,72
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,73500,86
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,102800,66
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,49000,56
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,21000,71
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,46000,63
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,26250,86
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,157200,54
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,79000,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,165000,21
0,Not in labor force,Less than high school,0,Female,With health insurance coverage,Not a veteran,28000,83
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,131000,61
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,102000,33
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,146300,33
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,265000,41
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,90000,39
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,132000,64
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,43160,72
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,59300,51
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,43700,85
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,121800,77
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,62540,33
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,45000,58
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,100000,30
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,21600,63
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,69000,58
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,138480,71
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,45900,50
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,46800,79
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,42000,42
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,149500,42
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,125020,53
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Veteran,103000,72
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,160000,64
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Veteran,340000,65
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,190800,46
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,68000,44
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,72000,53
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,35200,86
0,Employed,High school,0,Male,No health insurance coverage,Not a veteran,80950,41
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,41000,67
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,117000,39
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,40900,73
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,25000,24
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,107200,40
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,83850,42
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,46500,68
0,Employed,Some high school,0,Male,With health insurance coverage,Not a veteran,68000,62
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,45100,28
0,Unemployed,Some college,0,Male,With health insurance coverage,Not a veteran,22200,38
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Veteran,43100,64
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,52900,90
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,39000,60
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,22000,71
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,109000,71
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,147100,55
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,45100,80
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,127800,27
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,304000,49
0,Employed,High school,0,Male,With health insurance coverage,Veteran,140000,33
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,60000,25
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,55200,65
0,Employed,High school,0,Male,With health insurance coverage,Veteran,76000,45
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,85000,37
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,140000,34
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,40000,33
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,72000,69
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,84000,36
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,122000,26
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,66600,39
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,161000,53
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,86900,66
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,77400,37
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,167800,54
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,18300,64
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,30200,40
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,28000,26
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,60500,95
0,Unemployed,Some college,0,Male,With health insurance coverage,Not a veteran,31200,66
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,25000,65
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,61000,69
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,22200,77
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,170050,38
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,84200,83
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,180100,71
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,150000,58
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,96960,43
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,52400,77
0,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,44700,69
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,60160,76
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,89800,69
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,67940,56
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,177500,46
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,48000,81
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,38200,73
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,163000,51
0,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Veteran,105000,34
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,35000,61
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,126700,65
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,59000,70
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,54700,30
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,100000,41
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,391500,41
