BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,104400,40
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,41200,76
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,50000,34
0,0,Female,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,88000,51
0,0,Female,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,130500,63
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,83200,70
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,72920,34
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,180000,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,54800,51
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,31000,89
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,67740,77
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,159320,47
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,13200,32
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,40000,61
0,0,Male,Not in labor force,Some college,With health insurance coverage,Veteran,49300,87
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,11400,33
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,35300,52
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,109210,70
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,53800,57
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,162000,71
0,0,Male,Employed,Some high school,With health insurance coverage,Veteran,153000,60
0,0,Male,Unemployed,4+ years of college,With health insurance coverage,Veteran,14700,75
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,74000,34
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,90000,70
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,540900,45
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,48000,43
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,72000,47
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,20600,75
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,179000,57
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,50800,69
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,102000,46
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,26610,52
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,163450,44
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,125100,44
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,150000,56
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,113000,88
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,20380,63
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,65000,47
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,28300,86
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,23000,60
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,32020,68
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,41700,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,110000,70
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,18000,64
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,23010,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,70600,40
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,29920,73
0,1,Female,Employed,Some high school,With health insurance coverage,Not a veteran,20000,38
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,50000,52
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,286990,44
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,100000,81
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,85400,58
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,63000,82
0,0,Male,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,78000,50
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,117000,66
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,73500,35
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,100134,32
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,78000,57
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,36300,57
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,20000,59
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,18300,47
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,29800,30
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60000,53
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,22500,58
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,70800,64
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,4800,64
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,138000,62
0,1,Male,Not in labor force,Some college,With health insurance coverage,Veteran,14800,51
0,0,Male,Employed,Less than high school,With health insurance coverage,Not a veteran,33500,95
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,64000,73
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,21670,75
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,103500,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,11400,67
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,87700,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,43200,41
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,132000,58
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,110000,60
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,0,51
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,74000,32
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Veteran,67310,72
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,91500,71
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,21200,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,60000,77
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,73000,34
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,169500,63
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,59000,29
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,32000,68
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,35400,79
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,24900,77
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,57500,24
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,95000,62
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,176000,45
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,93800,54
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,84940,54
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,21600,86
0,0,Female,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,17000,37
0,1,Female,Employed,Some college,With health insurance coverage,Veteran,11100,35
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,43000,52
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,67960,36
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,119300,44
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,99000,76
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,43500,28
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,22400,23
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,48000,64
0,0,Male,Unemployed,Some college,With health insurance coverage,Not a veteran,72600,55
0,0,Female,Employed,High school,With health insurance coverage,Veteran,91000,70
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,166660,59
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,0,73
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,116900,51
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,1000,29
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,29000,82
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,16000,58
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,97000,25
0,0,Male,Employed,Less than high school,With health insurance coverage,Not a veteran,3000,72
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,76000,78
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,123000,22
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,80200,34
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,59900,76
0,0,Male,Employed,High school,With health insurance coverage,Veteran,65460,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,122700,57
0,0,Female,Employed,Less than high school,With health insurance coverage,Not a veteran,0,40
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,121300,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,28000,55
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,125260,53
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,43500,82
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,100000,53
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,70400,40
0,0,Female,Not in labor force,High school,No health insurance coverage,Not a veteran,91400,47
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,89000,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,60000,32
0,0,Male,Employed,High school,With health insurance coverage,Veteran,276000,80
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,81000,50
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,106000,37
0,0,Female,Employed,High school,With health insurance coverage,Veteran,10900,22
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,73000,75
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,60000,42
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,109300,82
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,5200,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,75000,56
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,16400,19
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,40000,40
0,0,Male,Employed,High school,With health insurance coverage,Veteran,5140,55
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,43000,78
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,385000,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,36000,69
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,68400,62
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,70000,29
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,60000,55
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,25000,77
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,134100,58
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,27200,79
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,38000,63
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,80000,34
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60000,89
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,17600,62
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,55900,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,66200,32
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,221000,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,270000,64
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,10000,25
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,105320,40
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,67800,63
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,129000,28
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,39700,77
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,68000,62
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,250300,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,146020,59
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,19300,66
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,53840,51
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,162000,59
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,109000,52
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,5200,56
0,0,Male,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,80000,24
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,52100,26
0,1,Female,Employed,Some college,With health insurance coverage,Veteran,206500,95
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,161020,95
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,95600,40
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,122000,73
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,55720,62
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60300,57
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,28000,57
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,16000,60
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,95000,46
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,400,49
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,15100,80
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,73900,86
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,8400,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,110000,40
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,18100,54
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,73000,80
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,107500,54
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,41200,67
0,1,Male,Employed,High school,With health insurance coverage,Veteran,85200,29
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,7000,31
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,129700,43
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,400000,60
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,25400,54
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,60000,33
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,50000,67
0,1,Male,Employed,High school,With health insurance coverage,Veteran,55000,42
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,400,84
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,14500,68
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,161000,53
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,34100,49
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,3620,49
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,80000,66
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,44700,45
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,67400,57
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,125000,89
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,34800,62
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,138500,72
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,140000,55
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,7050,59
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,18100,45
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,133500,37
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,270600,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,43700,64
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,489000,62
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,70000,74
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,70000,26
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,23200,83
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,125500,38
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,255000,66
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,59200,60
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,493000,73
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,7000,65
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,40000,56
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,120000,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,111200,70
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,34000,53
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,107000,58
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,114500,68
0,0,Female,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,36300,29
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,70200,34
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,252870,67
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,68700,46
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,70000,54
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,90000,77
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,22400,39
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,47600,83
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,61800,52
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,32900,70
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,66600,77
0,0,Male,Not in labor force,Some college,With health insurance coverage,Veteran,12960,95
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,121000,66
0,0,Female,Not in labor force,High school,No health insurance coverage,Not a veteran,12300,60
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,110000,52
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,152000,86
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,140000,65
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,62500,61
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,106300,53
0,1,Female,Not in labor force,Some college,With health insurance coverage,Veteran,8600,75
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,51500,57
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,445000,61
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,90000,71
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,160000,36
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,74000,55
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,62000,46
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,20000,45
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,85500,69
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,45000,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,516000,54
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,155000,71
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,140000,60
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,103200,79
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,105700,24
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Veteran,52800,74
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,162000,59
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,70000,49
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,52100,47
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,63700,82
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,37900,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,111800,67
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,97000,61
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,24000,23
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,100000,67
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,20000,58
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,111100,72
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,100000,66
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,131000,48
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,119000,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,117000,29
0,0,Female,Unemployed,High school,With health insurance coverage,Veteran,107800,22
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,230000,60
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,10500,28
0,1,Male,Unemployed,High school,With health insurance coverage,Not a veteran,39800,68
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,35300,32
0,0,Male,Not in labor force,Less than high school,No health insurance coverage,Not a veteran,52400,53
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,160000,39
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,4200,39
0,0,Male,Employed,High school,With health insurance coverage,Veteran,200000,41
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,130000,26
0,1,Male,Employed,Some college,With health insurance coverage,Veteran,81800,63
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,30100,60
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,92300,53
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12600,28
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,158700,69
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,73
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,48200,54
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,50600,72
0,0,Male,Not in labor force,High school,No health insurance coverage,Not a veteran,49000,54
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,33910,80
0,0,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,34500,65
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,54200,65
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,134400,55
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,38800,72
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,133500,64
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,33690,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,516000,87
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,41800,57
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,148500,61
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,38900,65
0,1,Female,Employed,4+ years of college,With health insurance coverage,Veteran,84400,80
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,45000,21
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,39200,62
0,0,Male,Unemployed,4+ years of college,With health insurance coverage,Veteran,149700,57
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,10800,36
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,153000,67
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,275000,64
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,0,46
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,16000,34
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,149800,53
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,275000,55
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,33100,54
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,494440,60
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,44300,73
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,14440,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,36000,64
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,161000,48
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,215000,83
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,70300,68
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,291000,38
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,18000,41
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,87500,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,20000,58
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,79600,26
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,81000,61
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,47600,41
