BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Female,Employed,High school,No health insurance coverage,Not a veteran,15000,46
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,202000,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,380000,79
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,46900,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,90000,43
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,97000,32
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,14800,75
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,95210,70
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,56000,66
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,24000,21
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,20800,75
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,38300,30
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,106930,75
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,150000,55
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,19200,56
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,253000,38
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,124000,81
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,101400,51
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,34960,30
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,149000,75
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,89000,43
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,3000,59
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,48200,83
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,24600,82
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,150000,34
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,58000,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,16000,36
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,59000,63
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,163400,79
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,158300,52
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,54000,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,25000,58
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,26800,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,159200,56
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,25000,58
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,23850,63
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,12600,52
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,48500,47
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,44800,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,34000,81
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,253000,58
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,56000,56
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,22400,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,143000,64
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,94000,41
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,53700,78
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,64000,46
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,41200,68
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,133000,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,137000,34
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,9000,59
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,143500,64
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,30000,48
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,145000,69
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,45000,25
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,40000,72
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,0,23
0,0,Male,Not in labor force,High school,No health insurance coverage,Not a veteran,56100,32
0,1,Male,Employed,Some college,With health insurance coverage,Not a veteran,2400,37
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,105100,37
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,13000,80
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,80000,78
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,153300,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,103600,29
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,71200,67
0,0,Male,Employed,High school,With health insurance coverage,Veteran,106000,89
0,0,Female,Employed,High school,With health insurance coverage,Veteran,48000,47
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,240000,67
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,103000,28
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,19800,69
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,34000,58
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,66000,67
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,0,61
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,143500,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,129140,33
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,38000,49
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,68200,39
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,335000,46
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,21000,67
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,41200,55
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,25000,19
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,287200,54
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,133000,69
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,31380,84
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,58000,43
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,12300,67
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,265000,53
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,124040,49
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,51400,69
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,1800,69
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,31500,56
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,38400,71
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,85000,51
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,34710,31
0,0,Female,Not in labor force,Some high school,No health insurance coverage,Not a veteran,93600,55
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,190600,58
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,54000,47
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,34100,73
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,137000,84
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6600,79
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,62200,72
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,7600,21
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,72100,65
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,45500,60
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,18900,88
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,44000,68
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,91000,65
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,152000,58
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,55700,50
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,65500,52
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,19690,69
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,46000,49
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,87000,63
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,48400,40
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,56000,41
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,24000,81
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6000,53
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,10500,70
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,60000,33
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,401300,47
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,92400,76
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Veteran,7900,74
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,130100,67
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,82000,57
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,128600,69
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,116900,68
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,75380,64
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,198000,62
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,179800,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,80000,60
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,50000,70
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,111000,57
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,53000,51
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,270000,45
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,26500,91
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,141000,41
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,56400,70
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,76300,80
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,150000,52
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,44500,41
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,209800,65
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,97000,52
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,65000,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,44300,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,549000,65
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,38000,44
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,138000,95
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,21100,70
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,2000,44
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,81200,50
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,76200,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,70000,41
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,20400,68
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,72500,58
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,72600,82
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,136050,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,28000,66
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,40700,81
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Veteran,63950,79
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,50500,49
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,68000,54
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,31
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,43000,46
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,16800,66
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,147400,37
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,65050,41
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,26000,30
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,20900,59
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,33600,71
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,78000,47
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,200000,36
0,0,Male,Employed,Less than high school,With health insurance coverage,Not a veteran,60000,39
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,147050,54
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,272000,63
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,84000,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,33960,82
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,121500,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,70230,80
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,99800,71
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,134900,42
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,11000,88
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,131100,33
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,85200,36
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,108000,60
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,137000,43
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,70000,54
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,33900,70
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,89800,67
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,64000,58
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,132000,41
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,64000,68
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,67000,60
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,190000,43
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,99000,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,30000,56
0,0,Male,Unemployed,Some college,With health insurance coverage,Not a veteran,35600,60
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,117600,41
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,20000,22
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,41700,24
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,59200,24
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,28000,63
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,77800,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,55400,25
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,83000,34
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,527900,54
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6500,58
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,840200,45
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,180000,33
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,52000,81
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,32004,54
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,109800,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,75000,44
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,125000,37
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,83000,40
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,131900,37
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,300000,49
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,177500,85
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,129000,36
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,68400,62
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,3050,21
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,22000,53
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,60160,71
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,499000,52
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,65000,57
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,43500,70
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,39700,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,110000,37
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,103200,54
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,49000,65
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,57800,54
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,39000,38
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,11700,60
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,203400,55
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,182000,25
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,90000,50
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,131700,76
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,17100,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,445000,46
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,66800,66
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,42400,29
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,85700,73
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,4800,63
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,76030,75
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,251000,58
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,138200,40
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,137500,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,489000,41
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,65000,51
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6000,66
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,24000,41
0,0,Female,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,104600,62
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,27000,22
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,42340,23
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,58000,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,69000,76
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,42000,33
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,24300,66
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60700,88
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,224000,38
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,40000,26
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,29200,63
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,16300,51
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,40400,85
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,125000,40
0,0,Female,Employed,4+ years of college,No health insurance coverage,Veteran,114000,68
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,26100,30
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,21700,95
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,157000,64
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,40700,72
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,47500,68
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,50000,52
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,30000,27
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,56000,48
0,0,Male,Unemployed,Some college,With health insurance coverage,Not a veteran,20300,73
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,74890,69
0,0,Male,Employed,High school,With health insurance coverage,Veteran,113000,41
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,34000,57
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,136000,41
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,24500,62
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,45800,79
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,45800,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,85600,42
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,341600,76
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,34700,42
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,93000,67
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,47600,34
