BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,12800,80
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,35900,57
0,1,Male,Not in labor force,High school,No health insurance coverage,Veteran,14450,72
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,146090,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,83000,62
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,22400,67
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,39000,80
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,102800,76
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,51700,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,48000,73
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,129700,36
0,0,Male,Employed,Less than high school,No health insurance coverage,Not a veteran,20000,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,36400,72
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,0,58
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,105700,71
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,70670,69
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,65000,57
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,36000,64
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,40200,27
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,91000,90
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,37100,73
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,32400,72
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,34200,85
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,95360,67
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,65900,64
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,-1800,37
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,130000,53
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,43800,54
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,200000,57
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,111000,61
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,148000,37
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,482500,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,191200,78
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,485300,62
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,77200,62
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,129000,26
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,124800,56
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,37500,66
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,3000,57
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,33400,77
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,97000,29
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,95000,72
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,25000,63
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,111900,61
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,37500,58
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,46300,79
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,80000,72
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,154500,51
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,39100,69
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,24000,74
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,31050,73
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,22200,65
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,15600,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,118000,53
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,110000,61
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12400,95
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,28600,41
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,15400,81
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,104000,55
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,269300,43
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60000,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,62040,90
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,70000,49
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,22000,65
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,128400,86
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,50000,22
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,8000,68
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,17200,81
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,11400,65
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,15300,49
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,90200,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,24000,65
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,80100,53
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,53800,68
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,20100,82
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,6100,65
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,31110,25
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,22500,72
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,109000,79
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,68400,38
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,66420,81
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,100800,39
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,21200,74
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,660,64
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,33400,45
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,30000,61
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,50000,38
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,64800,70
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,65000,38
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,35000,29
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,67100,68
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,67800,86
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,242040,50
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,79000,71
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,17700,95
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,74000,64
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,45400,74
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,33010,40
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,10000,69
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,67100,82
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,6200,71
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,129400,48
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,138500,53
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,92500,42
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,100000,40
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,240000,34
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,69800,47
0,1,Male,Employed,Some college,With health insurance coverage,Not a veteran,9800,30
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,6000,36
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,49000,75
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,88800,52
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,606000,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,55040,75
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,10000,28
0,1,Male,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,8010,26
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,77300,77
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,0,52
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,52000,64
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,69000,65
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,159200,52
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,97000,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,37800,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,110000,38
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,30100,69
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,526300,72
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,185000,64
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,127200,70
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,52000,62
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,11900,19
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,72800,49
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,54600,80
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,54700,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,60050,25
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,57000,70
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,90000,52
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,155000,30
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,97150,32
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,95100,45
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,27800,66
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,49970,35
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,109000,39
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,120640,46
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,64
0,0,Female,Employed,Less than high school,With health insurance coverage,Veteran,85000,45
0,0,Female,Not in labor force,Less than high school,With health insurance coverage,Veteran,50000,56
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,72300,41
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,71000,27
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,58500,66
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Veteran,26000,73
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,155000,58
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,50900,33
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,48200,34
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,375400,58
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,1500,66
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,93000,29
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,204000,41
