BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,126100,27
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,62000,62
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,79000,63
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,72300,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,29400,79
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,73200,74
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,15600,38
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,260000,54
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12000,72
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,54300,63
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,17500,83
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,118000,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,63700,23
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,292000,60
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,68300,50
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,26550,77
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,68400,62
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,9000,89
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,68700,70
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,90000,62
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,180400,51
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,62100,76
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,34800,31
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,45000,59
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,82020,58
0,1,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,5300,64
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,170000,52
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,42170,48
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,35000,74
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,76000,53
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,114000,38
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,234000,41
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,97900,63
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,54000,59
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,61700,77
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,375000,32
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,45000,63
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,70900,46
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,102100,32
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,101600,84
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,30000,62
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,22060,68
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,81700,48
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,89400,50
0,0,Male,Employed,High school,With health insurance coverage,Veteran,100000,26
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,64400,65
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,267000,51
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,123800,64
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,265900,73
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,55000,23
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,45
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,37
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,290000,37
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,17000,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,17600,86
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,48000,83
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,80000,25
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,50000,63
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,19000,34
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,465000,48
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,201550,75
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,62700,63
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,42000,63
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,0,57
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,53000,59
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,221000,60
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,25200,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,489000,62
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,164200,48
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,44400,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,25400,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,16000,59
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,18900,69
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,28800,71
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,71080,72
0,0,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,133400,33
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,305000,31
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,271000,59
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,82000,53
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,150000,44
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,19000,76
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,25800,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,184400,58
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,116000,55
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,60000,62
0,0,Female,Unemployed,4+ years of college,With health insurance coverage,Veteran,20200,42
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,47600,53
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,131000,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,133000,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,43860,75
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,33800,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,96300,50
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,30000,39
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,9500,86
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,590000,42
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,115000,29
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,128000,84
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,84500,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,42000,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,185000,42
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,501000,51
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,124000,81
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,45700,78
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,80000,44
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,75000,56
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,41200,71
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,200000,49
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,88700,75
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,36000,39
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,141150,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,80000,65
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,9310,44
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,45400,69
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,791000,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,619600,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,110000,52
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,184000,37
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,331000,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,528500,47
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,133100,66
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,391600,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,91100,81
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,120000,74
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,50000,57
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,489000,52
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6800,66
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,27800,74
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,49500,59
0,1,Female,Unemployed,Some college,With health insurance coverage,Veteran,3200,39
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,84000,32
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,15000,72
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,11300,30
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,92500,44
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,40000,71
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,49400,67
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,110000,67
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,23700,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,46300,73
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,105000,59
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,40000,30
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,62200,70
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,228200,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,62000,51
0,0,Female,Employed,Some college,No health insurance coverage,Veteran,75000,33
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,78000,62
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,20000,68
0,1,Female,Unemployed,High school,With health insurance coverage,Not a veteran,11100,30
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,30500,46
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,116000,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,56700,71
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,10000,62
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,130000,35
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,12100,62
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,40400,83
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,110000,46
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,95100,40
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,50450,82
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,245000,57
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,142000,21
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,95000,56
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,140000,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,107800,49
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,81600,28
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,13500,59
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,70000,44
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,53200,78
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,45300,68
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,84000,27
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,150000,38
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,30000,43
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,130000,52
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,120000,42
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,113000,41
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,265000,45
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,51000,74
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,145500,43
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,2000,32
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,77800,44
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,196000,61
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,376000,38
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,156000,38
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,48000,84
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,119100,42
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,56800,35
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,47500,27
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,123200,54
0,0,Male,Unemployed,High school,With health insurance coverage,Not a veteran,98700,36
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,15000,59
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,53000,72
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,23600,73
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,105500,73
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,24700,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,115000,47
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,104800,45
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,95000,33
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,320000,64
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,111000,43
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,52600,26
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,171000,81
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,20000,42
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,33000,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,190000,76
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,42900,60
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,35900,69
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,77000,75
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,80800,95
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,107700,79
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,67750,75
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,22100,67
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,28730,52
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,75800,79
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,85000,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,29000,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,46500,57
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,107600,37
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,136100,35
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,27900,36
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,5000,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,49900,77
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,71200,43
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,85400,79
0,0,Male,Employed,Less than high school,No health insurance coverage,Not a veteran,90000,33
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,80000,61
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,100000,49
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,55000,56
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,30000,69
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,28010,63
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,118000,30
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,68000,79
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,62880,32
0,0,Male,Unemployed,High school,With health insurance coverage,Not a veteran,29500,42
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,160000,52
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,24900,71
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Veteran,0,82
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,61000,57
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,107800,73
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,50000,50
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,9310,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,150000,75
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,99500,61
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,159000,68
0,0,Female,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,62450,80
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,83400,51
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,100000,53
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,50400,72
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,30400,69
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,83000,51
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,58500,38
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,108700,78
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,355000,69
0,0,Female,Employed,High school,No health insurance coverage,Not a veteran,20000,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,84300,60
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,26700,85
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,167400,56
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,152500,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,109200,62
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,39500,74
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,170000,61
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,87000,24
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,18400,75
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,57100,69
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,165000,29
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,90000,76
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,8000,86
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,124400,25
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,37530,58
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,18000,29
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,11600,70
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,114200,61
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,166000,43
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,120000,57
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,98000,61
